time,congestion
1991-09-20 10:40:00,47
1991-09-20 11:00:00,68
1991-09-20 11:20:00,50
1991-09-20 11:40:00,70
1991-09-20 12:00:00,57
1991-09-20 12:20:00,47
1991-09-20 12:40:00,48
1991-09-20 13:00:00,47
1991-09-20 13:20:00,43
1991-09-20 13:40:00,48
1991-09-20 14:00:00,80
1991-09-20 14:20:00,52
1991-09-20 14:40:00,43
1991-09-20 15:00:00,45
1991-09-20 15:20:00,50
1991-09-20 15:40:00,37
1991-09-20 16:00:00,37
1991-09-20 16:20:00,42
1991-09-20 16:40:00,47
1991-09-20 17:00:00,53
1991-09-20 17:20:00,42
1991-09-20 17:40:00,50
1991-09-20 18:00:00,50
1991-09-20 18:20:00,43
1991-09-20 18:40:00,43
1991-09-20 19:00:00,70
1991-09-20 19:20:00,55
1991-09-20 19:40:00,57
1991-09-20 20:00:00,67
1991-09-20 20:20:00,53
1991-09-20 20:40:00,43
1991-09-20 21:00:00,50
1991-09-20 21:20:00,53
1991-09-20 21:40:00,58
1991-09-20 22:00:00,60
1991-09-20 22:20:00,43
1991-09-20 22:40:00,47
1991-09-20 23:00:00,67
1991-09-20 23:20:00,67
1991-09-20 23:40:00,67
1991-09-21 00:00:00,67
1991-09-21 00:20:00,67
1991-09-21 00:40:00,67
1991-09-21 01:00:00,67
1991-09-21 01:20:00,67
1991-09-21 01:40:00,67
1991-09-21 02:00:00,67
1991-09-21 02:20:00,53
1991-09-21 02:40:00,53
1991-09-21 03:00:00,53
1991-09-21 03:20:00,53
1991-09-21 03:40:00,53
1991-09-21 04:00:00,53
1991-09-21 04:20:00,53
1991-09-21 04:40:00,53
1991-09-21 05:00:00,53
1991-09-21 05:20:00,53
1991-09-21 05:40:00,37
1991-09-21 06:00:00,33
1991-09-21 06:20:00,30
1991-09-21 06:40:00,23
1991-09-21 07:00:00,23
1991-09-21 07:20:00,37
1991-09-21 07:40:00,70
1991-09-21 08:00:00,70
1991-09-21 08:20:00,32
1991-09-21 08:40:00,47
1991-09-21 09:00:00,63
1991-09-21 09:20:00,63
1991-09-21 09:40:00,63
1991-09-21 10:00:00,38
1991-09-21 10:20:00,40
1991-09-21 10:40:00,40
1991-09-21 11:00:00,60
1991-09-21 11:20:00,43
1991-09-21 11:40:00,33
1991-09-21 12:00:00,37
1991-09-21 12:20:00,40
1991-09-21 12:40:00,37
1991-09-21 13:00:00,63
1991-09-21 13:20:00,43
1991-09-21 13:40:00,43
1991-09-21 14:00:00,40
1991-09-21 14:20:00,20
1991-09-21 14:40:00,42
1991-09-21 15:00:00,35
1991-09-21 15:20:00,47
1991-09-21 15:40:00,45
1991-09-21 16:00:00,47
1991-09-21 16:20:00,57
1991-09-21 16:40:00,60
1991-09-21 17:00:00,63
1991-09-21 17:20:00,60
1991-09-21 17:40:00,47
1991-09-21 18:00:00,43
1991-09-21 18:20:00,60
1991-09-21 18:40:00,33
1991-09-21 22:00:00,40
1991-09-21 22:20:00,40
1991-09-21 22:40:00,48
1991-09-21 23:00:00,60
1991-09-21 23:20:00,37
1991-09-21 23:40:00,47
1991-09-22 00:00:00,67
1991-09-22 00:20:00,67
1991-09-22 00:40:00,67
1991-09-22 01:00:00,67
1991-09-22 01:20:00,67
1991-09-22 01:40:00,67
1991-09-22 02:00:00,67
1991-09-22 02:20:00,67
1991-09-22 02:40:00,33
1991-09-22 03:00:00,33
1991-09-22 03:20:00,33
1991-09-22 03:40:00,33
1991-09-22 04:00:00,33
1991-09-22 04:20:00,33
1991-09-22 04:40:00,33
1991-09-22 05:00:00,33
1991-09-22 05:20:00,50
1991-09-22 05:40:00,52
1991-09-22 06:00:00,52
1991-09-22 06:20:00,43
1991-09-22 06:40:00,23
1991-09-22 07:00:00,43
1991-09-22 07:20:00,43
1991-09-22 07:40:00,37
1991-09-22 08:00:00,47
1991-09-22 08:20:00,43
1991-09-22 08:40:00,23
1991-09-22 09:00:00,63
1991-09-22 09:20:00,43
1991-09-22 09:40:00,30
1991-09-22 10:00:00,30
1991-09-22 10:20:00,37
1991-09-22 10:40:00,48
1991-09-22 11:00:00,48
1991-09-22 11:20:00,37
1991-09-22 11:40:00,43
1991-09-22 12:00:00,43
1991-09-22 12:20:00,37
1991-09-22 12:40:00,45
1991-09-22 13:00:00,45
1991-09-22 13:20:00,47
1991-09-22 13:40:00,45
1991-09-22 14:00:00,45
1991-09-22 14:20:00,47
1991-09-22 14:40:00,43
1991-09-22 15:00:00,43
1991-09-22 15:20:00,38
1991-09-22 15:40:00,47
1991-09-22 16:00:00,47
1991-09-22 16:20:00,40
1991-09-22 16:40:00,57
1991-09-22 17:00:00,57
1991-09-22 17:20:00,45
1991-09-22 17:40:00,57
1991-09-22 18:00:00,57
1991-09-22 18:20:00,43
1991-09-22 18:40:00,27
1991-09-22 19:00:00,33
1991-09-22 19:20:00,60
1991-09-22 19:40:00,37
1991-09-22 20:00:00,37
1991-09-22 20:20:00,53
1991-09-22 20:40:00,37
1991-09-22 21:00:00,37
1991-09-22 21:20:00,53
1991-09-22 21:40:00,52
1991-09-22 22:00:00,52
1991-09-22 22:20:00,40
1991-09-22 22:40:00,40
1991-09-22 23:00:00,40
1991-09-22 23:20:00,40
1991-09-22 23:40:00,40
1991-09-23 00:00:00,40
1991-09-23 00:20:00,40
1991-09-23 00:40:00,40
1991-09-23 01:00:00,40
1991-09-23 01:20:00,40
1991-09-23 01:40:00,63
1991-09-23 02:00:00,63
1991-09-23 02:20:00,63
1991-09-23 02:40:00,63
1991-09-23 03:00:00,63
1991-09-23 03:20:00,63
1991-09-23 03:40:00,63
1991-09-23 04:00:00,63
1991-09-23 04:20:00,63
1991-09-23 04:40:00,52
1991-09-23 05:00:00,47
1991-09-23 05:20:00,45
1991-09-23 05:40:00,57
1991-09-23 06:00:00,50
1991-09-23 06:20:00,57
1991-09-23 06:40:00,55
1991-09-23 07:00:00,77
1991-09-23 07:20:00,47
1991-09-23 07:40:00,42
1991-09-23 08:00:00,47
1991-09-23 08:20:00,63
1991-09-23 08:40:00,40
1991-09-23 09:00:00,57
1991-09-23 09:20:00,43
1991-09-23 09:40:00,55
1991-09-23 10:00:00,55
1991-09-23 10:20:00,47
1991-09-23 10:40:00,45
1991-09-23 11:00:00,42
1991-09-23 11:20:00,45
1991-09-23 11:40:00,38
1991-09-23 12:00:00,55
1991-09-23 12:20:00,38
1991-09-23 12:40:00,45
1991-09-23 13:00:00,52
1991-09-23 13:20:00,40
1991-09-23 13:40:00,38
1991-09-23 14:00:00,43
1991-09-23 14:20:00,47
1991-09-23 14:40:00,52
1991-09-23 15:00:00,37
1991-09-23 15:20:00,50
1991-09-23 15:40:00,43
1991-09-23 16:00:00,47
1991-09-23 16:20:00,50
1991-09-23 16:40:00,35
1991-09-23 17:00:00,52
1991-09-23 17:20:00,47
1991-09-23 17:40:00,40
1991-09-23 18:00:00,23
1991-09-23 18:20:00,38
1991-09-23 18:40:00,50
1991-09-23 19:00:00,50
1991-09-23 19:20:00,57
1991-09-23 19:40:00,57
1991-09-23 20:00:00,33
1991-09-23 20:20:00,52
1991-09-23 20:40:00,47
1991-09-23 21:00:00,33
1991-09-23 21:20:00,47
1991-09-23 21:40:00,38
1991-09-23 22:00:00,26
1991-09-23 22:20:00,38
1991-09-23 22:40:00,67
1991-09-23 23:00:00,37
1991-09-23 23:20:00,37
1991-09-23 23:40:00,37
1991-09-24 00:00:00,37
1991-09-24 00:20:00,37
1991-09-24 00:40:00,37
1991-09-24 01:00:00,37
1991-09-24 01:20:00,37
1991-09-24 01:40:00,37
1991-09-24 02:00:00,63
1991-09-24 02:20:00,63
1991-09-24 02:40:00,63
1991-09-24 03:00:00,63
1991-09-24 03:20:00,63
1991-09-24 03:40:00,63
1991-09-24 04:00:00,63
1991-09-24 04:20:00,63
1991-09-24 04:40:00,37
1991-09-24 05:00:00,40
1991-09-24 05:20:00,47
1991-09-24 05:40:00,68
1991-09-24 06:00:00,63
1991-09-24 06:20:00,43
1991-09-24 06:40:00,50
1991-09-24 07:00:00,40
1991-09-24 07:20:00,78
1991-09-24 07:40:00,48
1991-09-24 08:00:00,80
1991-09-24 08:20:00,80
1991-09-24 08:40:00,52
1991-09-24 09:00:00,52
1991-09-24 09:40:00,33
1991-09-24 10:00:00,33
1991-09-24 10:40:00,55
1991-09-24 11:00:00,55
1991-09-24 11:20:00,60
1991-09-24 11:40:00,53
1991-09-24 12:00:00,50
1991-09-24 12:20:00,57
1991-09-24 12:40:00,43
1991-09-24 13:00:00,50
1991-09-24 13:20:00,48
1991-09-24 13:40:00,47
1991-09-24 14:00:00,42
1991-09-24 14:20:00,43
1991-09-24 14:40:00,58
1991-09-24 15:00:00,65
1991-09-24 15:20:00,50
1991-09-24 15:40:00,50
1991-09-24 16:00:00,77
1991-09-24 16:20:00,58
1991-09-24 16:40:00,65
1991-09-24 17:00:00,57
1991-09-24 17:20:00,50
1991-09-24 17:40:00,33
1991-09-24 18:00:00,37
1991-09-24 18:20:00,37
1991-09-24 18:40:00,43
1991-09-24 19:00:00,57
1991-09-24 19:20:00,45
1991-09-24 19:40:00,50
1991-09-24 20:00:00,60
1991-09-24 20:20:00,63
1991-09-24 20:40:00,57
1991-09-24 21:00:00,37
1991-09-24 21:20:00,47
1991-09-24 21:40:00,57
1991-09-24 22:00:00,47
1991-09-24 22:20:00,43
1991-09-24 22:40:00,30
1991-09-24 23:00:00,50
1991-09-24 23:20:00,50
1991-09-24 23:40:00,50
1991-09-25 00:00:00,50
1991-09-25 00:20:00,40
1991-09-25 00:40:00,40
1991-09-25 01:00:00,40
1991-09-25 01:20:00,40
1991-09-25 01:40:00,40
1991-09-25 02:00:00,40
1991-09-25 02:20:00,40
1991-09-25 02:40:00,40
1991-09-25 03:00:00,30
1991-09-25 03:20:00,30
1991-09-25 03:40:00,30
1991-09-25 04:00:00,30
1991-09-25 04:20:00,30
1991-09-25 04:40:00,30
1991-09-25 05:00:00,43
1991-09-25 05:20:00,47
1991-09-25 05:40:00,50
1991-09-25 06:00:00,43
1991-09-25 06:20:00,50
1991-09-25 06:40:00,58
1991-09-25 07:00:00,37
1991-09-25 07:20:00,72
1991-09-25 07:40:00,47
1991-09-25 08:00:00,30
1991-09-25 08:20:00,43
1991-09-25 08:40:00,52
1991-09-25 09:00:00,47
1991-09-25 09:20:00,72
1991-09-25 09:40:00,35
1991-09-25 10:00:00,63
1991-09-25 10:20:00,43
1991-09-25 10:40:00,53
1991-09-25 11:00:00,42
1991-09-25 11:20:00,43
1991-09-25 11:40:00,57
1991-09-25 12:00:00,60
1991-09-25 12:20:00,38
1991-09-25 12:40:00,40
1991-09-25 13:00:00,50
1991-09-25 13:20:00,37
1991-09-25 13:40:00,53
1991-09-25 14:00:00,47
1991-09-25 14:20:00,47
1991-09-25 14:40:00,47
1991-09-25 15:00:00,65
1991-09-25 15:20:00,48
1991-09-25 15:40:00,57
1991-09-25 16:00:00,47
1991-09-25 16:20:00,62
1991-09-25 16:40:00,62
1991-09-25 17:00:00,40
1991-09-25 17:20:00,47
1991-09-25 17:40:00,50
1991-09-25 18:00:00,50
1991-09-25 18:20:00,58
1991-09-25 18:40:00,50
1991-09-25 19:00:00,53
1991-09-25 19:20:00,42
1991-09-25 19:40:00,27
1991-09-25 20:00:00,43
1991-09-25 20:20:00,43
1991-09-25 20:40:00,43
1991-09-25 21:00:00,23
1991-09-25 21:20:00,43
1991-09-25 21:40:00,42
1991-09-25 22:00:00,47
1991-09-25 22:20:00,53
1991-09-25 22:40:00,50
1991-09-25 23:00:00,50
1991-09-25 23:20:00,33
1991-09-25 23:40:00,33
1991-09-26 00:00:00,33
1991-09-26 00:20:00,50
1991-09-26 00:40:00,50
1991-09-26 01:00:00,50
1991-09-26 01:20:00,50
1991-09-26 01:40:00,50
1991-09-26 02:00:00,50
1991-09-26 02:20:00,50
1991-09-26 02:40:00,33
1991-09-26 03:00:00,33
1991-09-26 03:20:00,33
1991-09-26 03:40:00,33
1991-09-26 04:00:00,33
1991-09-26 04:20:00,33
1991-09-26 04:40:00,33
1991-09-26 05:00:00,53
1991-09-26 05:20:00,42
1991-09-26 05:40:00,50
1991-09-26 06:00:00,70
1991-09-26 06:20:00,53
1991-09-26 06:40:00,38
1991-09-26 07:00:00,80
1991-09-26 07:20:00,73
1991-09-26 07:40:00,60
1991-09-26 08:00:00,37
1991-09-26 08:20:00,77
1991-09-26 08:40:00,50
1991-09-26 09:00:00,53
1991-09-26 09:20:00,37
1991-09-26 09:40:00,52
1991-09-26 10:00:00,33
1991-09-26 10:20:00,33
1991-09-26 10:40:00,60
1991-09-26 11:00:00,38
1991-09-26 11:20:00,53
1991-09-26 11:40:00,57
1991-09-26 12:00:00,60
1991-09-26 12:20:00,38
1991-09-26 12:40:00,57
1991-09-26 13:00:00,63
1991-09-26 13:20:00,50
1991-09-26 13:40:00,50
1991-09-26 14:00:00,57
1991-09-26 14:20:00,57
1991-09-26 14:40:00,53
1991-09-26 15:00:00,83
1991-09-26 15:20:00,48
1991-09-26 15:40:00,55
1991-09-26 16:00:00,50
1991-09-26 16:20:00,60
1991-09-26 16:40:00,42
1991-09-26 17:00:00,47
1991-09-26 17:20:00,62
1991-09-26 17:40:00,47
1991-09-26 18:00:00,65
1991-09-26 18:20:00,43
1991-09-26 18:40:00,60
1991-09-26 19:00:00,53
1991-09-26 19:20:00,57
1991-09-26 19:40:00,53
1991-09-26 20:00:00,30
1991-09-26 20:20:00,62
1991-09-26 20:40:00,43
1991-09-26 21:00:00,37
1991-09-26 21:20:00,43
1991-09-26 21:40:00,42
1991-09-26 22:00:00,38
1991-09-26 22:20:00,43
1991-09-26 22:40:00,27
1991-09-26 23:00:00,33
1991-09-26 23:20:00,33
1991-09-26 23:40:00,33
1991-09-27 00:00:00,33
1991-09-27 00:20:00,33
1991-09-27 00:40:00,33
1991-09-27 01:00:00,33
1991-09-27 01:20:00,33
1991-09-27 01:40:00,33
1991-09-27 02:00:00,30
1991-09-27 02:20:00,30
1991-09-27 02:40:00,30
1991-09-27 03:00:00,30
1991-09-27 03:20:00,30
1991-09-27 03:40:00,30
1991-09-27 04:00:00,30
1991-09-27 04:20:00,30
1991-09-27 04:40:00,30
1991-09-27 05:00:00,47
1991-09-27 05:20:00,37
1991-09-27 05:40:00,67
1991-09-27 06:00:00,43
1991-09-27 06:20:00,50
1991-09-27 06:40:00,53
1991-09-27 07:00:00,63
1991-09-27 07:20:00,60
1991-09-27 07:40:00,42
1991-09-27 08:00:00,50
1991-09-27 08:20:00,17
1991-09-27 08:40:00,45
1991-09-27 09:00:00,50
1991-09-27 09:20:00,63
1991-09-27 09:40:00,65
1991-09-27 10:00:00,38
1991-09-27 10:20:00,63
1991-09-27 10:40:00,60
1991-09-27 11:00:00,45
1991-09-27 11:20:00,48
1991-09-27 11:40:00,67
1991-09-27 12:00:00,65
1991-09-27 12:20:00,42
1991-09-27 12:40:00,60
1991-09-27 13:00:00,63
1991-09-27 13:20:00,52
1991-09-27 13:40:00,45
1991-09-27 14:00:00,80
1991-09-27 14:20:00,58
1991-09-27 14:40:00,70
1991-09-27 15:00:00,33
1991-09-27 15:20:00,62
1991-09-27 15:40:00,78
1991-09-27 16:00:00,87
1991-09-27 16:20:00,63
1991-09-27 16:40:00,53
1991-09-27 17:00:00,58
1991-09-27 17:20:00,43
1991-09-27 17:40:00,63
1991-09-27 18:00:00,50
1991-09-27 18:20:00,60
1991-09-27 18:40:00,67
1991-09-27 19:00:00,62
1991-09-27 19:20:00,57
1991-09-27 19:40:00,70
1991-09-27 20:00:00,50
1991-09-27 20:20:00,50
1991-09-27 20:40:00,57
1991-09-27 21:00:00,57
1991-09-27 21:20:00,37
1991-09-27 21:40:00,37
1991-09-27 22:00:00,67
1991-09-27 22:20:00,50
1991-09-27 22:40:00,50
1991-09-27 23:00:00,50
1991-09-27 23:20:00,50
1991-09-27 23:40:00,50
1991-09-28 00:00:00,50
1991-09-28 00:20:00,50
1991-09-28 00:40:00,50
1991-09-28 01:00:00,50
1991-09-28 01:20:00,50
1991-09-28 01:40:00,50
1991-09-28 02:00:00,43
1991-09-28 02:20:00,43
1991-09-28 02:40:00,43
1991-09-28 03:00:00,43
1991-09-28 03:20:00,43
1991-09-28 03:40:00,43
1991-09-28 04:00:00,43
1991-09-28 04:20:00,43
1991-09-28 04:40:00,43
1991-09-28 05:00:00,43
1991-09-28 05:20:00,43
1991-09-28 05:40:00,43
1991-09-28 06:00:00,33
1991-09-28 06:20:00,43
1991-09-28 06:40:00,40
1991-09-28 07:00:00,40
1991-09-28 07:20:00,37
1991-09-28 07:40:00,57
1991-09-28 08:00:00,57
1991-09-28 08:20:00,40
1991-09-28 08:40:00,50
1991-09-28 09:00:00,62
1991-09-28 09:20:00,33
1991-09-28 09:40:00,33
1991-09-28 10:00:00,53
1991-09-28 10:20:00,50
1991-09-28 10:40:00,73
1991-09-28 11:00:00,43
1991-09-28 11:20:00,37
1991-09-28 11:40:00,100
1991-09-28 12:00:00,43
1991-09-28 12:20:00,43
1991-09-28 12:40:00,53
1991-09-28 13:00:00,27
1991-09-28 13:20:00,60
1991-09-28 13:40:00,90
1991-09-28 14:00:00,47
1991-09-28 14:20:00,28
1991-09-28 14:40:00,57
1991-09-28 15:00:00,35
1991-09-28 15:20:00,50
1991-09-28 15:40:00,52
1991-09-28 16:00:00,67
1991-09-28 16:20:00,67
1991-09-28 16:40:00,40
1991-09-28 17:00:00,67
1991-09-28 17:20:00,65
1991-09-28 17:40:00,53
1991-09-28 18:00:00,23
1991-09-28 18:20:00,50
1991-09-28 18:40:00,43
1991-09-28 19:00:00,37
1991-09-28 19:20:00,47
1991-09-28 19:40:00,52
1991-09-28 20:00:00,43
1991-09-28 20:20:00,47
1991-09-28 20:40:00,43
1991-09-28 21:00:00,43
1991-09-28 21:20:00,33
1991-09-28 21:40:00,37
1991-09-28 22:00:00,37
1991-09-28 22:20:00,37
1991-09-28 22:40:00,35
1991-09-28 23:00:00,35
1991-09-28 23:20:00,28
1991-09-28 23:40:00,28
1991-09-29 00:00:00,50
1991-09-29 00:20:00,50
1991-09-29 00:40:00,50
1991-09-29 01:00:00,50
1991-09-29 01:20:00,50
1991-09-29 01:40:00,50
1991-09-29 02:00:00,50
1991-09-29 02:20:00,50
1991-09-29 02:40:00,67
1991-09-29 03:00:00,67
1991-09-29 03:20:00,67
1991-09-29 03:40:00,67
1991-09-29 04:00:00,67
1991-09-29 04:20:00,67
1991-09-29 04:40:00,67
1991-09-29 05:00:00,67
1991-09-29 05:20:00,67
1991-09-29 05:40:00,43
1991-09-29 06:00:00,33
1991-09-29 06:20:00,43
1991-09-29 06:40:00,37
1991-09-29 07:00:00,57
1991-09-29 07:20:00,57
1991-09-29 07:40:00,37
1991-09-29 08:00:00,50
1991-09-29 08:20:00,47
1991-09-29 08:40:00,40
1991-09-29 09:00:00,40
1991-09-29 09:20:00,40
1991-09-29 09:40:00,27
1991-09-29 10:00:00,33
1991-09-29 10:20:00,47
1991-09-29 10:40:00,47
1991-09-29 11:00:00,47
1991-09-29 11:20:00,50
1991-09-29 11:40:00,58
1991-09-29 12:00:00,58
1991-09-29 12:20:00,33
1991-09-29 12:40:00,43
1991-09-29 13:00:00,33
1991-09-29 13:20:00,47
1991-09-29 13:40:00,33
1991-09-29 14:00:00,33
1991-09-29 14:20:00,63
1991-09-29 14:40:00,45
1991-09-29 15:00:00,33
1991-09-29 15:20:00,33
1991-09-29 15:40:00,53
1991-09-29 16:00:00,53
1991-09-29 16:20:00,40
1991-09-29 16:40:00,57
1991-09-29 17:00:00,57
1991-09-29 17:20:00,37
1991-09-29 17:40:00,43
1991-09-29 18:00:00,43
1991-09-29 18:20:00,57
1991-09-29 18:40:00,57
1991-09-29 19:00:00,47
1991-09-29 19:20:00,47
1991-09-29 19:40:00,47
1991-09-29 20:00:00,47
1991-09-29 20:20:00,47
1991-09-29 20:40:00,30
1991-09-29 21:00:00,30
1991-09-29 21:20:00,57
1991-09-29 21:40:00,33
1991-09-29 22:00:00,33
1991-09-29 22:20:00,53
1991-09-29 22:40:00,53
1991-09-29 23:00:00,33
1991-09-29 23:20:00,33
1991-09-29 23:40:00,33
1991-09-30 00:00:00,33
1991-09-30 00:20:00,33
1991-09-30 00:40:00,33
1991-09-30 01:00:00,33
1991-09-30 01:20:00,33
1991-09-30 01:40:00,33
1991-09-30 02:00:00,33
1991-09-30 02:20:00,33
1991-09-30 02:40:00,33
1991-09-30 03:00:00,33
1991-09-30 03:20:00,33
1991-09-30 03:40:00,33
1991-09-30 04:00:00,33
1991-09-30 04:20:00,33
1991-09-30 04:40:00,33
1991-09-30 05:00:00,57
1991-09-30 05:20:00,47
1991-09-30 05:40:00,68
1991-09-30 06:00:00,68
1991-09-30 06:20:00,53
1991-09-30 06:40:00,53
1991-09-30 07:00:00,43
1991-09-30 07:20:00,43
1991-09-30 07:40:00,70
1991-09-30 08:00:00,48
1991-09-30 08:20:00,37
1991-09-30 08:40:00,42
1991-09-30 09:00:00,50
1991-09-30 09:20:00,53
1991-09-30 09:40:00,55
1991-09-30 10:00:00,40
1991-09-30 10:20:00,43
1991-09-30 10:40:00,47
1991-09-30 11:00:00,40
1991-09-30 11:20:00,52
1991-09-30 11:40:00,70
